village_id,hh_id,arm,offered_forecast,offered_insurance,take_forecast,take_insurance,land_ha,irrigation,assets_z,risk_aversion_z,past_shock,prior_onset_mean_doy,prior_onset_sd,forecast_onset_doy,post_onset_mean_doy,true_onset_doy,flood_village,seed_spend_inr,fert_spend_inr,labor_spend_inr,other_spend_inr,total_upfront_spend_inr,profit_inr,wtp_forecast_inr,wtp_insurance_inr
0,10,forecast_offer,1,0,0,0,0.9498753866006266,1,-0.6780715284934992,0.5321293738814383,0,152.53582645699888,9.05575159999093,154.65936963159956,153.1796077373191,151.18684635753615,0,2358.037084675644,4315.456084884059,2432.6122160980326,2428.5964643873685,11534.701850045105,16061.248281017884,35.788809052046865,55.17467412180749
0,11,forecast_offer,1,0,0,0,0.671351839165991,1,0.2830685880099896,1.0845151609299661,0,166.2898550122158,8.424290371526824,154.65936963159956,161.2800170019868,151.18684635753615,0,1168.5792957405918,3026.135346117677,1777.872630843927,1676.629966210211,7649.217238912407,15040.055057088535,42.19829653351502,42.10111208547253
1,12,insurance_offer,0,1,0,0,2.371990939255586,1,-0.23644641996451343,-1.567177090585447,1,152.25535844128535,6.661841876884337,155.66939221352845,152.25535844128535,151.3604869438386,1,3383.4118213081106,5037.876742684604,3771.0947026173176,1638.8697040326333,13831.252970642667,14901.934069080224,43.460310056878505,31.59837392355101
1,13,insurance_offer,0,1,0,0,0.42365686791853185,1,-0.227419412643884,-1.6150508905847878,1,162.87706216972668,3.7062187498114705,155.66939221352845,162.87706216972668,151.3604869438386,1,1937.058593505738,3300.134075672583,1611.5890822152924,2146.4905247130137,8995.272276106627,11743.390835500193,30.63307591164781,0.0
1,14,insurance_offer,0,1,0,0,0.43019488587605587,1,0.17842519752410255,-1.2490599706780527,1,158.7255961554723,9.907462045266287,155.66939221352845,158.7255961554723,151.3604869438386,1,1932.1879131898208,4539.0897338436935,2279.1112535918355,1092.365290284155,9842.754190909503,13074.809756935529,35.557060915880065,8.46100907822851
1,15,insurance_offer,0,1,0,0,0.7799104971555905,0,-0.11316840972889723,-1.0126838513881617,1,158.13603519573175,4.101396682982373,155.66939221352845,158.13603519573175,151.3604869438386,1,1968.8684642614437,3055.141091141896,2091.961723710729,1350.2040360558512,8466.17531516992,12220.518689007624,47.939795673894935,0.0
1,16,insurance_offer,0,1,0,0,1.0465273970175244,1,-1.4419787356400129,-0.5165107421608328,0,154.2127654920071,4.7791379221348675,155.66939221352845,154.2127654920071,151.3604869438386,1,2962.33734492792,4876.75967932779,2370.2786215234128,1995.8187390872627,12205.194384866387,15585.21097895304,21.404981020457775,18.9088828188272
1,17,insurance_offer,0,1,0,0,0.694400749069099,0,-0.5656387483550389,1.099191555547813,1,169.60415674982303,9.693537353011934,155.66939221352845,169.60415674982303,151.3604869438386,1,2313.0349510192978,3970.131202586152,2129.069418160245,1756.4504992555194,10168.686071021213,18098.38927505776,42.31250363519663,68.1928306796209
1,18,insurance_offer,0,1,0,0,0.842964300044531,1,1.7060917581276394,1.1195006808029162,1,154.32042423586483,5.579582700662665,155.66939221352845,154.32042423586483,151.3604869438386,1,3268.0285677984534,6428.206023056575,3796.536578029035,1692.7325817496003,15185.503750633665,18461.942921153775,30.109803312720175,92.66652287912027
1,19,insurance_offer,0,1,0,0,0.4086070513728945,1,-0.3007645848467349,-1.8521618554012016,0,159.41790982848755,4.862104136117916,155.66939221352845,159.41790982848755,151.3604869438386,1,2325.6398409736607,3624.065031038541,2667.9807313435263,1243.0932394461597,9860.778842801888,15034.878135601992,31.452863525518516,0.0
1,20,insurance_offer,0,1,0,0,0.34242955610872416,0,-0.007116855128515773,0.17017694319193222,1,164.37620535096232,7.023526631195664,155.66939221352845,164.37620535096232,151.3604869438386,1,2368.741845678965,5045.199255202879,2893.267326240042,870.3661643160976,11177.574591437984,12781.402681666343,53.54158152620434,42.232839157651895
1,21,insurance_offer,0,1,0,0,1.7304184029526644,1,0.414616285026703,0.5786616338151667,1,162.1523616156624,4.640837141841964,155.66939221352845,162.1523616156624,151.3604869438386,1,2694.3559435365682,5329.460949776297,3573.2855158725542,3457.014332582561,15054.11674176798,17065.37876094279,49.206442655162974,38.53393310423223
1,22,insurance_offer,0,1,0,0,0.7520701818417909,1,0.6721143150964368,0.4751280673480088,1,160.21117821276042,7.245735740654413,155.66939221352845,160.21117821276042,151.3604869438386,1,2416.0123053122443,5236.7732831329995,2506.9968747018966,1653.4236119303569,11813.206075077498,14519.353350572694,47.40917705019393,29.531537952255395
1,23,insurance_offer,0,1,0,0,1.864812701517287,0,-1.194365480724459,-1.0644727461261723,0,164.7035809248403,8.776078029378965,155.66939221352845,164.7035809248403,151.3604869438386,1,3259.4659791981003,5160.711679871534,3158.810270812654,1318.8556495486337,12897.843579430923,14807.499478621014,65.93300709219446,0.0
2,24,forecast_offer,1,0,0,0,2.0435890601919713,0,-2.156023042549981,-0.26641353407517704,0,163.45301836231454,6.530590020531145,175.68875665858513,164.8729318611711,174.10051643720797,0,3169.9232153569615,4832.706659914742,2158.476803674248,1547.4225544360634,11708.529233382014,18530.13369793042,35.00080114089738,6.2677443333659895
2,25,forecast_offer,1,0,0,0,0.6919372042492175,1,-2.917159880697066,1.1903057035101177,0,168.1278702962742,7.6752485764223115,175.68875665858513,168.35469688714355,174.10051643720797,0,2258.1895842071267,2718.7672406662277,1870.521984476463,824.8802655906302,7672.3590749404475,17326.31222645388,25.803627546934024,27.784427563045366
2,26,forecast_offer,1,0,0,0,0.3939636312859141,0,1.2935099684593703,-1.350099118126421,1,171.04164172647015,3.3006836951466263,175.68875665858513,172.44367742135074,174.10051643720797,0,2413.903992224255,3632.6001727854264,2601.287299920864,2784.4634788547373,11432.254943785283,22389.254031856657,39.003547355437426,0.0
2,27,forecast_offer,1,0,0,0,1.1432178256772858,1,-0.6539631336369219,0.21530262994151197,1,175.74842964164475,3.2191593361047413,175.68875665858513,175.7331574051633,174.10051643720797,0,1837.502207219283,4210.322663151205,2003.2808137344496,1655.7875986486506,9706.893282753588,18716.27767812178,23.747358855231752,25.66415284948056
2,28,forecast_offer,1,0,1,0,0.9593488112600976,1,1.6965866829708507,-1.340356208021204,0,161.7422596178643,6.05909882436405,175.68875665858513,173.40261445222396,174.10051643720797,0,2831.7495923563424,5330.418062121605,2872.0558058748747,2199.8308004056034,13234.054260758427,17025.466404709492,63.39518389710527,12.295683633486728
2,29,forecast_offer,1,0,0,0,1.3971507938616323,1,0.9651704927286658,0.08786763708072752,0,172.72730255224263,5.441472469070386,175.68875665858513,173.93021487357325,174.10051643720797,0,2941.297729462246,5062.188821941233,1959.4281578741945,2354.6902723242965,12317.60498160197,20739.587371352824,34.7011458226679,70.95787636993535
2,30,forecast_offer,1,0,0,0,0.5175106392230886,1,-0.010196115625046132,1.5902188056217794,0,171.06770004853468,4.303952275862823,175.68875665858513,172.73314531184997,174.10051643720797,0,1675.0087494970612,3134.803079144844,1055.4381067864492,2338.2631381834453,8203.513073611799,15506.147995424037,35.50913914691551,78.55194442302782
2,31,forecast_offer,1,0,0,0,2.422858312660105,1,-0.3969138412377916,0.11374815348614345,0,168.89533684243193,7.6176622769036095,175.68875665858513,171.6624008721899,174.10051643720797,0,3520.4115885809206,5337.112204773779,3586.2486821739167,2150.831270368337,14594.603745896953,17765.565103949757,31.10085638772255,37.36315534570193
2,32,forecast_offer,1,0,0,0,1.7508832519289734,0,2.857438423139865,0.3664511465715505,1,168.74381657957701,3.0,175.68875665858513,171.70888267286125,174.10051643720797,0,3460.49491677155,6902.679231931011,4152.8450238257465,2727.0004383849773,17243.019610913285,22159.020762191583,41.66965776911414,41.885817975490795
2,33,forecast_offer,1,0,0,0,0.9000619052256722,0,-0.2615619010664018,0.05649669199323269,0,171.03574109888166,5.7320576338878055,175.68875665858513,172.77184252788211,174.10051643720797,0,2068.804848790737,4802.439936497311,2227.5076127489137,1076.067483782912,10174.819881819874,18190.174917438355,22.476851852817553,24.32751403849651
2,34,forecast_offer,1,0,0,0,1.2424216068077687,0,0.8187639503474419,0.09459253295770016,1,175.56222927588803,4.015499247457175,175.68875665858513,175.61243382823866,174.10051643720797,0,2507.509301642438,3937.3361790629615,2039.7522203508547,1095.672795979448,9580.270497035703,17546.025200949563,25.050928009138435,66.4804762006744
2,35,forecast_offer,1,0,0,0,1.3969243949495644,1,0.19857862068151685,0.48938393893840915,0,171.5216069402384,5.83962086801407,175.68875665858513,173.30446022022926,174.10051643720797,0,2681.546389004201,4873.2985610212045,2457.893503510142,2017.5634925804643,12030.301946116013,20950.082040592246,39.48539056708182,56.30522430505153
3,36,control,0,0,0,0,1.172104848650905,0,0.32408922232004705,-0.798805744892982,0,182.29830834685634,9.952036308303283,182.00761275411207,182.29830834685634,177.91732661785497,0,2194.7870136205183,4455.2188936706,2883.3461842961487,1514.8668533577638,11048.21894494503,18278.390137173854,63.94102564421174,37.36886532157318
3,37,control,0,0,0,0,1.0638504168159255,1,-1.0755722861430155,0.22429730718159427,0,182.71630036036126,6.640520725493168,182.00761275411207,182.71630036036126,177.91732661785497,0,2546.7179244249587,3986.460345340458,2675.4794101146067,0.0,8682.46155964806,13841.011888482932,41.94552683845819,21.30315894312978
3,38,control,0,0,0,0,0.7096197977333443,0,-1.0775832476037126,-0.2996530640553656,0,182.72885063256012,8.362824826545053,182.00761275411207,182.72885063256012,177.91732661785497,0,1758.0485937413612,2574.4196966112313,2043.0852826402147,1624.2111991406555,7999.764772133462,15190.066918474782,54.187734264967595,32.970196497371305
3,39,control,0,0,0,0,3.6934303761632936,1,-0.9310734879421032,-0.9991448913310123,0,181.91867449313418,4.54680504945891,182.00761275411207,181.91867449313418,177.91732661785497,0,3589.575024018561,6205.969928940934,4222.789661181231,1513.3424678705887,15531.677082011316,21171.642976146886,30.111340750775003,2.6640943226553597
3,40,control,0,0,0,0,1.5944150829838368,0,0.9795853411559731,1.291686465658673,0,176.72155810157585,8.287224602352847,182.00761275411207,176.72155810157585,177.91732661785497,0,2305.7673017943903,4069.7645597212995,2761.1328240331004,988.8646231303264,10125.529308679117,18734.26945208211,54.30941920655168,71.89532879269963
3,41,control,0,0,0,0,4.102178851920946,1,-1.0775613288673254,-1.2869074405363745,0,176.43623989520654,6.171540040750539,182.00761275411207,176.43623989520654,177.91732661785497,0,4561.825749961107,7286.242925522262,3421.3380356299285,1768.4897703380957,17037.896481451393,19093.304248471304,36.38720047568953,0.0
3,42,control,0,0,0,0,1.0694851215939387,0,-0.08451988151147344,0.675144659894898,0,186.22256963456755,5.89452703927495,182.00761275411207,186.22256963456755,177.91732661785497,0,2779.8907566861385,4023.3239349600076,2458.674881885743,1245.5762972963166,10507.465870828206,17315.967960582773,47.315167206558506,57.39671353008422
3,43,control,0,0,0,0,0.3650203379020812,0,-1.0904472525504776,0.6312747301215763,0,181.68797367635227,3.0,182.00761275411207,181.68797367635227,177.91732661785497,0,1129.7542196220472,2131.7106418466096,1145.8452740818748,327.4611989457326,4734.771334496264,19050.66787795951,18.594777902436903,76.86884593577523
3,44,control,0,0,0,0,1.979024015221823,0,1.1414807681032177,1.202700806536146,0,186.87836102081368,10.114912982790234,182.00761275411207,186.87836102081368,177.91732661785497,0,2167.3548418940604,4588.263431498477,2689.4798247597987,3189.5683149859015,12634.666413138239,19650.772136161126,86.23043477740859,60.53934650668536
3,45,control,0,0,0,0,2.397957739231763,0,0.27924155393356226,1.3687846319035628,1,183.53424233531697,8.99209405098791,182.00761275411207,183.53424233531697,177.91732661785497,0,3071.3889222207176,4746.989343229391,2827.874574861591,1818.5969410617854,12464.849781373485,20808.51022822399,50.472824523617675,78.56724611178998
3,46,control,0,0,0,0,1.2234617280692004,0,-1.5525074733000543,0.2607543841411672,0,178.59593466408722,8.428750745153351,182.00761275411207,178.59593466408722,177.91732661785497,0,2278.7372355074967,3681.016719164909,2077.2616807781455,1647.8628377209516,9684.878473171502,15441.794469767614,74.22907249430011,49.982642235461334
3,47,control,0,0,0,0,2.7215934911555544,1,0.6216013131209713,-0.037249252552126945,1,175.12771589221146,3.8865442261866887,182.00761275411207,175.12771589221146,177.91732661785497,0,4153.983147628552,7014.905328714947,4381.9408207011475,1990.5504900728592,17541.379787117505,21747.349116699836,35.72134773959844,37.57095709735939
4,48,control,0,0,0,0,0.65056128150628,1,-0.23843635098030264,-0.11477794900192263,0,169.34645478021568,5.002729432246859,150.08907996016848,169.34645478021568,155.73147524409066,0,2788.8763807714035,3935.130551506248,2346.2328417377585,939.692552512648,10009.932326528058,18419.26590208732,39.3284452674479,21.457939139565493
4,49,control,0,0,0,0,2.1681120769794187,0,0.7059697466988162,-1.659887881419688,0,166.68262217130325,7.561550137858159,150.08907996016848,166.68262217130325,155.73147524409066,0,3960.523151524236,6135.329246919376,3858.580854680164,1364.9536749795225,15319.386928103297,17116.12041459638,52.409204992412214,0.34367966998783217
4,50,control,0,0,0,0,1.3157935013460764,0,-0.5357148727694001,-0.901034029254952,0,162.60604823554752,6.998527109923982,150.08907996016848,162.60604823554752,155.73147524409066,0,1788.4684991716067,4153.4618322084925,2066.6730004086207,2025.4019540316458,10034.005285820365,19683.40687142198,59.754486328261244,37.449198204601714
4,51,control,0,0,0,0,3.91232114063205,1,1.8220552213428425,-1.5221992751914284,0,166.02836363320776,10.086173443598403,150.08907996016848,166.02836363320776,155.73147524409066,0,3849.668620364101,9350.131131222312,5110.209393965362,2628.5804316695067,20938.589577221283,30473.382878181223,58.164949292546694,0.0
4,52,control,0,0,0,0,0.8819124293676995,0,0.8191041689121383,-0.535087153376712,0,173.82559548610425,8.226060227922767,150.08907996016848,173.82559548610425,155.73147524409066,0,1635.6842642389593,3532.3860683248954,1749.536026303867,3601.05994104636,10518.666299914083,16167.797835999574,52.919431786020134,33.00959041685094
4,53,control,0,0,0,0,0.8484834355741899,1,0.016129415276003874,-0.4610262805808381,0,172.7586736447738,11.049566856096671,150.08907996016848,172.7586736447738,155.73147524409066,0,2762.403174953678,4780.714156525591,2912.408979329611,861.1648551387607,11316.691165947641,18083.92788885563,45.059095729549696,24.8525330458902
4,54,control,0,0,0,0,1.1785242474292508,1,-0.0022502445041573905,0.8153160721716332,0,174.94971855864523,8.357245661738109,150.08907996016848,174.94971855864523,155.73147524409066,0,1991.6657103347186,3025.0661833391814,2015.8040373425865,1337.2752876510067,8369.811218667493,18683.80257517109,54.338703223735756,89.29997505226646
4,55,control,0,0,0,0,2.753906011262415,1,-0.3071270730857854,-0.6014608115590059,0,172.2009646766275,11.490989841116848,150.08907996016848,172.2009646766275,155.73147524409066,0,3568.1258282375074,7532.35349456079,3341.122006369303,2232.508716163431,16674.110045331032,17563.212420423442,55.68478299823931,10.70369771997591
4,56,control,0,0,0,0,3.4412312582424907,1,-0.37141773608206863,1.0823519297917354,0,176.861223417594,10.965619280840603,150.08907996016848,176.861223417594,155.73147524409066,0,4187.962194906608,6686.615152975017,4676.387977582868,1079.3991457465836,16630.364471211076,22341.612175621485,51.69330229348356,63.52231044559271
4,57,control,0,0,0,0,1.075370360829245,1,2.020639698775832,-1.7349760820454327,0,162.72438915689548,9.664762032746143,150.08907996016848,162.72438915689548,155.73147524409066,0,3443.0893032794856,6672.430123977805,3868.9743484753294,291.02863121934024,14275.52240695196,24695.879309758206,56.21052220589074,0.0
4,58,control,0,0,0,0,2.181780358529595,1,0.4395161442914286,-1.8096169689172292,0,182.48490042491102,11.161101040993673,150.08907996016848,182.48490042491102,155.73147524409066,0,3321.876844239452,6261.467510523893,3393.575934307344,2793.711722291642,15770.632011362331,21860.738020885565,73.59473245239876,0.0
4,59,control,0,0,0,0,1.4566382083708613,0,1.410161995301936,0.30941283975992473,0,166.9536283373278,14.0,150.08907996016848,166.9536283373278,155.73147524409066,0,3254.428230611179,5077.801947244858,2727.8295119341215,663.8486314371839,11723.908321227342,19019.03212979108,79.72007153373757,65.83739142047601
5,60,forecast_offer,1,0,0,0,2.2420099152781816,0,-0.19649842039810733,0.8271727996212221,0,160.82935871778534,9.316703489950003,172.92487629099423,162.94852007919698,173.87859593687963,0,2902.9262122272166,5595.430664025071,2357.626868433449,951.3629046815277,11807.346649367266,19130.296452310435,47.4799880633451,51.741664970759416
5,61,forecast_offer,1,0,1,0,0.7935689594228241,0,1.4662028196256818,-0.816793179270256,0,169.6203158555687,5.696781414829222,172.92487629099423,172.60268164854023,173.87859593687963,0,2435.7753667473926,5737.253383310889,3133.798292056609,2221.360136002826,13528.187178117718,17582.135752166178,52.031891355030965,23.256553559147374
5,62,forecast_offer,1,0,0,0,2.633293166915994,1,-0.5136362607149101,0.2912052011314934,1,163.88259799391443,3.8736326360628643,172.92487629099423,166.16043075827213,173.87859593687963,0,2257.812676260751,5554.921741135583,2736.4284313343514,2959.278555866287,13508.441404596972,16333.606892582153,41.8498437759383,24.555177260157116
5,63,forecast_offer,1,0,0,0,0.8576693817771152,1,-0.27137649293172456,-0.019901670906585355,0,172.6248445465652,10.541217885465969,172.92487629099423,172.71905768614565,173.87859593687963,0,2856.9866953370256,4085.5934281138325,2115.4135774767433,1933.5859450390417,10991.579645966644,16963.5926321057,45.93414710452969,37.42665458339961
5,64,forecast_offer,1,0,0,0,0.45324453095252126,1,-0.23977101289359176,1.286842262645503,0,162.77204773766132,5.605197145539263,172.92487629099423,167.4864414206723,173.87859593687963,0,2564.019573174926,3996.1434194342164,1669.1687416008322,2016.1682060124676,10245.499940222442,20103.365384336565,32.64962426264282,57.45794958549561
5,65,forecast_offer,1,0,0,0,1.2542261404669262,0,-2.861518370100673,0.30225821848546125,1,168.91639115194587,9.082326661658072,172.92487629099423,169.03664570611733,173.87859593687963,0,1563.576596208921,2362.993670746908,2134.7122632519286,1372.6219847902794,7433.904514998037,15538.587796566791,42.448700851953326,16.739007987592014
5,66,forecast_offer,1,0,1,0,0.777845701819046,0,-0.16955071570044408,1.8412556144269043,0,163.32148170483669,5.065392495535408,172.92487629099423,168.52830258644974,173.87859593687963,0,1972.812135110451,4081.975447204634,1678.1520585152043,413.2765558217079,8146.216196651997,12468.401029511446,56.109646261231646,76.14982077067707
5,67,forecast_offer,1,0,0,0,2.03746533114422,1,-0.46986524921957273,-0.16677573400198623,1,163.90952812046658,8.452253710558631,172.92487629099423,166.3252888853656,173.87859593687963,0,3371.7440374604466,5723.836115582369,2517.92867034658,2903.568502561133,14517.077325950528,18249.28403904446,39.874476889831136,1.3967972069251218
5,68,forecast_offer,1,0,1,0,1.8841492457691964,0,-1.8213503419246384,1.752647554550939,0,173.01901162360465,9.604712409421365,172.92487629099423,172.9919833747491,173.87859593687963,0,1949.5626437294359,3768.597322498596,2270.8229215128504,476.13985428445085,8465.122742025333,16925.88075239149,51.79052436689768,70.59758352400752
5,69,forecast_offer,1,0,1,0,2.095069187410811,0,0.010802084856015158,-0.056441096887107134,0,166.9221145683823,10.628442383164288,172.92487629099423,169.91129115203645,173.87859593687963,0,3491.7061459400397,5463.43107257808,2836.6459387042773,2362.7458415562596,14154.528998778656,21492.66516540916,58.95605135583958,24.576965732130326
5,70,forecast_offer,1,0,0,0,1.8674364487987827,0,0.10870215281340967,1.7261323746695099,0,170.56119641508334,4.917174972716121,172.92487629099423,171.34579026879476,173.87859593687963,0,1818.2910368791543,4075.6506516657996,2486.8737349470853,2309.6501354408047,10690.465558932843,17748.67000644584,33.39075884480752,75.8534205626533
5,71,forecast_offer,1,0,0,0,1.6579589762339346,1,-0.11626664531036575,1.8421506585682637,0,160.84774975057982,12.657115647318395,172.92487629099423,166.12401469921286,173.87859593687963,0,2291.4941052302775,4685.906108336803,2932.984791635179,508.1455863163774,10418.530591518638,19703.145565438354,44.669721832043955,92.03052815350205
6,72,insurance_offer,0,1,0,0,1.5655505932858385,1,-1.045262781398474,-0.5677221432527015,0,175.93177932048238,6.278969990535877,171.03398573989296,175.93177932048238,173.63500150886324,0,3318.258019186987,4236.4112524711945,2739.1768931716138,1676.4519041906915,11970.298069020488,19249.18019801268,34.24000023719513,34.870944530345426
6,73,insurance_offer,0,1,0,0,0.6907062650567721,1,-1.25738247498137,0.5101387156134412,0,172.32373126193391,5.471486730322322,171.03398573989296,172.32373126193391,173.63500150886324,0,1016.1868234500853,2849.3070217541504,1691.1948281065522,2530.563208781088,8087.251882091876,18085.342090084006,11.929178685227505,29.342528759925624
6,74,insurance_offer,0,1,0,0,1.7357337586222044,0,0.3034669008166697,0.5115137019191913,0,170.01481142763242,3.662116821268233,171.03398573989296,170.01481142763242,173.63500150886324,0,3313.9692436744417,5277.401873507188,3210.1643805002363,1037.1426294295507,12838.678127111416,15935.931276593983,31.00160667993334,58.107226554785484
6,75,insurance_offer,0,1,0,0,2.03955852175497,0,0.04118002034917748,1.1425892227901149,0,166.00519734649166,5.4147558981721335,171.03398573989296,166.00519734649166,173.63500150886324,0,2843.496572106629,5399.168491890589,2639.0046240710044,929.304981356745,11810.974669424966,18458.114448022832,37.273912087715644,94.82957417898315
6,76,insurance_offer,0,1,0,0,0.5149057229837299,1,0.8985552801426162,0.8007191216696554,0,165.24867588694087,3.7037230220483335,171.03398573989296,165.24867588694087,173.63500150886324,0,2818.6228021159973,6396.670535271531,3432.4132122454107,1414.091494066517,14061.798043699455,23123.56980476288,25.6427871139489,68.4385994676208
6,77,insurance_offer,0,1,0,0,1.121502420394468,0,0.22716279838746606,1.600047281319608,0,175.6309281424135,6.6655421080881165,171.03398573989296,175.6309281424135,173.63500150886324,0,2080.4268188249885,3864.7434491784775,2563.5832514676895,1534.3718699813253,10043.125389452482,16897.109528528188,34.00842294493081,90.01402556854228
6,78,insurance_offer,0,1,0,0,1.3266557655711235,1,-1.599949334084345,1.4099062172750279,0,182.1577838011103,4.262053242112863,171.03398573989296,182.1577838011103,173.63500150886324,0,2979.2537299389974,4427.602965174183,2539.088454884805,1422.3492237022128,11368.294373700197,22166.218629417,33.847085609442985,59.82957901556258
6,79,insurance_offer,0,1,0,0,1.047243566980859,1,0.25928764153490796,-1.3213640716452693,0,179.11224180115838,4.748071231526267,171.03398573989296,179.11224180115838,173.63500150886324,0,2496.633756352749,4607.437556342397,2408.6498711433937,2756.644624679855,12269.365808518396,21476.22245692705,53.78413071360764,3.114054395043543
6,80,insurance_offer,0,1,0,0,0.9044100375844453,0,1.9661274713755903,-1.5478328327399113,1,169.68817605750368,3.0,171.03398573989296,169.68817605750368,173.63500150886324,0,3601.0557149909473,6681.219156852545,2847.1447391166926,1855.5966087712332,14985.016219731418,22160.900766268936,58.56344759877912,2.8940046848457754
6,81,insurance_offer,0,1,0,0,0.32405664189587063,0,0.4019282830788125,-0.762195931037249,0,172.06696634122613,5.798468610508101,171.03398573989296,172.06696634122613,173.63500150886324,0,2108.3422694087694,4269.973140911417,2637.8379295180953,492.0280869941944,9508.181426832476,15598.00770082149,34.94487687732615,7.719841731218729
6,82,insurance_offer,0,1,0,0,1.0584449942997842,1,-0.8898039893484101,-0.4922470887653863,0,170.13321299131357,5.297608456074054,171.03398573989296,170.13321299131357,173.63500150886324,0,2211.808596795846,4220.950733560318,3183.5615811636853,2388.227203347433,12004.548114867282,17009.620514465943,38.5465411958496,29.250618484433
6,83,insurance_offer,0,1,0,0,0.9144123214479367,0,2.4718090760554694,0.17050818601964934,1,172.0214473904921,4.839985846834853,171.03398573989296,172.0214473904921,173.63500150886324,0,3390.7970060292737,6776.891801314227,3010.678697391455,2009.2734287373987,15187.640933472354,17756.212163360768,56.41871704439778,83.08187479749004
7,84,control,0,0,0,0,2.072628786131697,1,0.22946036445842968,-0.5224124314310232,1,182.8386423203223,5.374387101696503,175.21644083111104,182.8386423203223,174.85876324772886,0,4056.5401023328163,6277.810567923756,4066.792073354414,1133.2328438752975,15534.375587486284,24552.11635067052,29.03217549896695,21.71965105204587
7,85,control,0,0,0,0,1.575846262199266,1,0.7811812052237417,1.0526444176155614,0,179.3653035967651,9.214559884853328,175.21644083111104,179.3653035967651,174.85876324772886,0,2759.4117172016768,5739.774354424843,2538.694848940221,1916.9555837527932,12954.836504319535,17571.0501786245,49.98109991033203,41.589182868963064
